origin|month|cause|avg_minutes|rank_pos
ACT|11|late_aircraft_delay|75.57142857142857|1
ACT|11|carrier_delay|44.111111111111114|2
ACT|11|nas_delay|4.3076923076923075|3
ACT|12|weather_delay|95.9047619047619|1
ACT|12|carrier_delay|66.52631578947368|2
ACT|12|nas_delay|12.11111111111111|3
ACV|1|carrier_delay|252.375|1
ACV|1|weather_delay|153.88235294117646|2
ACV|1|late_aircraft_delay|96.03448275862068|3
ACV|2|late_aircraft_delay|178.4047619047619|1
ACV|2|nas_delay|46.0|2
ACV|2|carrier_delay|40.714285714285715|3
ACV|3|carrier_delay|334.8|1
ACV|3|late_aircraft_delay|65.7872340425532|2
ACV|3|weather_delay|63.0|3
ACV|4|carrier_delay|162.88235294117646|1
ACV|4|late_aircraft_delay|84.56521739130434|2
ACV|4|weather_delay|63.5|3
ACV|5|late_aircraft_delay|135.06666666666666|1
ACV|5|carrier_delay|115.85185185185185|2
ACV|5|weather_delay|62.0|3
ACV|6|weather_delay|117.0|1
ACV|6|carrier_delay|95.1864406779661|2
ACV|6|late_aircraft_delay|73.52|3
ACV|7|carrier_delay|166.80597014925374|1
ACV|7|weather_delay|161.0|2
ACV|7|late_aircraft_delay|107.0|3
ACV|8|weather_delay|177.05882352941177|1
ACV|8|late_aircraft_delay|86.71111111111111|2
ACV|8|carrier_delay|51.20454545454545|3
ACV|9|weather_delay|303.6136363636364|1
ACV|9|carrier_delay|219.5151515151515|2
ACV|9|late_aircraft_delay|125.55555555555556|3
ACV|10|weather_delay|205.92105263157896|1
ACV|10|late_aircraft_delay|144.97826086956522|2
ACV|10|carrier_delay|136.74242424242425|3
ACV|11|weather_delay|134.77777777777777|1
ACV|11|late_aircraft_delay|49.69230769230769|2
ACV|11|carrier_delay|49.16923076923077|3
ACV|12|weather_delay|77.45454545454545|1
ACV|12|carrier_delay|57.51851851851852|2
ACV|12|nas_delay|48.97872340425532|3
ACY|1|carrier_delay|58.19642857142857|1
ACY|1|late_aircraft_delay|45.68181818181818|2
ACY|1|nas_delay|24.730941704035875|3
ACY|2|carrier_delay|64.92771084337349|1
ACY|2|late_aircraft_delay|54.139240506329116|2
ACY|2|weather_delay|40.0|3
ACY|3|carrier_delay|57.92537313432836|1
ACY|3|late_aircraft_delay|54.728813559322035|2
ACY|3|nas_delay|50.76335877862596|3
ACY|4|nas_delay|74.36842105263158|1
ACY|4|late_aircraft_delay|40.295081967213115|2
ACY|4|carrier_delay|37.833333333333336|3
ACY|5|late_aircraft_delay|54.53191489361702|1
ACY|5|nas_delay|54.36153846153846|2
ACY|5|carrier_delay|26.525|3
ACY|6|carrier_delay|82.91954022988506|1
ACY|6|late_aircraft_delay|56.90909090909091|2
ACY|6|weather_delay|45.06060606060606|3
ACY|7|late_aircraft_delay|69.83495145631068|1
ACY|7|weather_delay|58.0|2
ACY|7|carrier_delay|53.971830985915496|3
ACY|8|weather_delay|137.0|1
ACY|8|late_aircraft_delay|52.46308724832215|2
ACY|8|carrier_delay|50.73267326732673|3
ACY|9|weather_delay|66.86666666666666|1
ACY|9|carrier_delay|64.76470588235294|2
ACY|9|late_aircraft_delay|50.6578947368421|3
ACY|10|late_aircraft_delay|60.5|1
ACY|10|carrier_delay|17.689655172413794|2
ACY|10|nas_delay|12.563636363636364|3
ACY|11|carrier_delay|154.7391304347826|1
ACY|11|late_aircraft_delay|42.432432432432435|2
ACY|11|nas_delay|32.08888888888889|3
ACY|12|late_aircraft_delay|60.3235294117647|1
ACY|12|carrier_delay|48.0|2
ACY|12|nas_delay|42.294642857142854|3
ADK|1|security_delay|29.666666666666668|1
ADK|1|nas_delay|11.666666666666666|2
ADK|3|late_aircraft_delay|103.0|1
ADK|4|late_aircraft_delay|110.125|1
ADK|4|security_delay|7.0|2
ADK|5|late_aircraft_delay|19.0|1
ADK|5|security_delay|15.0|2
ADK|7|late_aircraft_delay|43.0|1
ADK|7|security_delay|12.444444444444445|2
ADK|7|nas_delay|4.0|3
ADK|8|late_aircraft_delay|135.0|1
ADK|8|security_delay|33.5|2
ADK|9|late_aircraft_delay|50.0|1
ADK|9|security_delay|20.555555555555557|2
ADK|9|nas_delay|3.0|3
ADK|10|carrier_delay|16.0|1
ADK|11|late_aircraft_delay|61.0|1
ADK|11|nas_delay|12.0|2
ADK|12|nas_delay|16.0|1
ADQ|1|carrier_delay|57.8|1
ADQ|1|weather_delay|53.42857142857143|2
ADQ|1|late_aircraft_delay|45.15217391304348|3
ADQ|2|carrier_delay|93.0|1
ADQ|2|late_aircraft_delay|71.6|2
ADQ|2|weather_delay|46.84615384615385|3
ADQ|3|late_aircraft_delay|107.78947368421052|1
ADQ|3|weather_delay|27.0|2
ADQ|3|nas_delay|11.875|3
ADQ|4|carrier_delay|75.78947368421052|1
ADQ|4|late_aircraft_delay|42.875|2
ADQ|4|nas_delay|1.8571428571428572|3
ADQ|5|late_aircraft_delay|44.526315789473685|1
ADQ|5|carrier_delay|22.470588235294116|2
ADQ|5|nas_delay|7.0|3
ADQ|6|carrier_delay|59.5|1
ADQ|6|late_aircraft_delay|50.857142857142854|2
ADQ|6|nas_delay|14.222222222222221|3
ADQ|7|late_aircraft_delay|154.41666666666666|1
ADQ|7|carrier_delay|92.04|2
ADQ|7|nas_delay|10.914285714285715|3
ADQ|8|late_aircraft_delay|50.61290322580645|1
ADQ|8|carrier_delay|29.333333333333332|2
ADQ|8|security_delay|20.5|3
ADQ|9|weather_delay|62.5|1
ADQ|9|late_aircraft_delay|45.5|2
ADQ|9|nas_delay|12.575757575757576|3
ADQ|10|late_aircraft_delay|63.142857142857146|1
ADQ|10|carrier_delay|43.57142857142857|2
ADQ|10|security_delay|19.0|3
ADQ|11|carrier_delay|129.46875|1
ADQ|11|late_aircraft_delay|59.975|2
ADQ|11|security_delay|38.0|3
ADQ|12|late_aircraft_delay|132.22727272727272|1
ADQ|12|weather_delay|43.0|2
ADQ|12|nas_delay|18.083333333333332|3
AEX|1|late_aircraft_delay|126.76|1
AEX|1|nas_delay|98.98979591836735|2
AEX|1|weather_delay|69.47727272727273|3
AEX|2|carrier_delay|107.01587301587301|1
AEX|2|nas_delay|23.525|2
AEX|2|late_aircraft_delay|19.264705882352942|3
AEX|3|weather_delay|109.02702702702703|1
AEX|3|carrier_delay|95.0|2
AEX|3|late_aircraft_delay|22.05263157894737|3
AEX|4|carrier_delay|220.46153846153845|1
AEX|4|weather_delay|192.296875|2
AEX|4|late_aircraft_delay|58.878787878787875|3
AEX|5|weather_delay|162.4558823529412|1
AEX|5|late_aircraft_delay|126.88888888888889|2
AEX|5|carrier_delay|73.2375|3
AEX|6|carrier_delay|214.14583333333334|1
AEX|6|weather_delay|113.66666666666667|2
AEX|6|late_aircraft_delay|38.36363636363637|3
AEX|7|carrier_delay|177.46753246753246|1
AEX|7|weather_delay|80.5|2
AEX|7|late_aircraft_delay|67.21739130434783|3
AEX|8|carrier_delay|124.55172413793103|1
AEX|8|weather_delay|59.15384615384615|2
AEX|8|late_aircraft_delay|57.92307692307692|3
AEX|9|carrier_delay|105.79761904761905|1
AEX|9|late_aircraft_delay|51.0|2
AEX|9|weather_delay|27.071428571428573|3
AEX|10|carrier_delay|120.99090909090908|1
AEX|10|weather_delay|84.82352941176471|2
AEX|10|late_aircraft_delay|70.52173913043478|3
AEX|11|carrier_delay|111.40298507462687|1
AEX|11|weather_delay|78.84210526315789|2
AEX|11|late_aircraft_delay|35.69642857142857|3
AEX|12|carrier_delay|126.36507936507937|1
AEX|12|weather_delay|66.92592592592592|2
AEX|12|security_delay|40.0|3
AGS|1|carrier_delay|108.30541871921183|1
AGS|1|late_aircraft_delay|96.4090909090909|2
AGS|1|weather_delay|77.6875|3
AGS|2|late_aircraft_delay|90.51612903225806|1
AGS|2|weather_delay|80.45238095238095|2
AGS|2|carrier_delay|79.28181818181818|3
AGS|3|carrier_delay|79.30833333333334|1
AGS|3|late_aircraft_delay|62.85057471264368|2
AGS|3|nas_delay|17.426666666666666|3
AGS|4|weather_delay|46.0|1
AGS|4|late_aircraft_delay|41.29277566539924|2
AGS|4|carrier_delay|36.173745173745175|3
AGS|5|late_aircraft_delay|86.9090909090909|1
AGS|5|carrier_delay|80.76878612716763|2
AGS|5|weather_delay|70.3157894736842|3
AGS|6|carrier_delay|76.71428571428571|1
AGS|6|weather_delay|61.0|2
AGS|6|late_aircraft_delay|46.03603603603604|3
AGS|7|weather_delay|94.06896551724138|1
AGS|7|carrier_delay|86.95256916996047|2
AGS|7|late_aircraft_delay|79.12543554006969|3
AGS|8|carrier_delay|106.37288135593221|1
AGS|8|weather_delay|74.42424242424242|2
AGS|8|late_aircraft_delay|62.23841059602649|3
AGS|9|weather_delay|98.3030303030303|1
AGS|9|late_aircraft_delay|91.96666666666667|2
AGS|9|carrier_delay|80.6917808219178|3
AGS|10|weather_delay|124.2542372881356|1
AGS|10|late_aircraft_delay|89.6697247706422|2
AGS|10|carrier_delay|71.74436090225564|3
AGS|11|weather_delay|75.54054054054055|1
AGS|11|carrier_delay|48.992248062015506|2
AGS|11|nas_delay|23.317365269461078|3
AGS|12|weather_delay|102.26923076923077|1
AGS|12|carrier_delay|73.19844357976653|2
AGS|12|late_aircraft_delay|66.0952380952381|3
AKN|5|nas_delay|20.0|1
AKN|5|late_aircraft_delay|15.0|2
AKN|6|nas_delay|35.54545454545455|1
AKN|6|late_aircraft_delay|21.6|2
AKN|6|security_delay|3.0|3
AKN|7|late_aircraft_delay|43.89655172413793|1
AKN|7|security_delay|15.303030303030303|2
AKN|7|nas_delay|10.612244897959183|3
AKN|8|late_aircraft_delay|14.826086956521738|1
AKN|8|carrier_delay|8.666666666666666|2
AKN|8|nas_delay|8.482758620689655|3
AKN|9|late_aircraft_delay|31.41176470588235|1
AKN|9|security_delay|22.0|2
AKN|9|carrier_delay|10.0|3
ALB|1|late_aircraft_delay|61.44471153846154|1
ALB|1|weather_delay|52.7816091954023|2
ALB|1|carrier_delay|36.98280802292263|3
ALB|2|weather_delay|74.2|1
ALB|2|late_aircraft_delay|60.64390243902439|2
ALB|2|carrier_delay|45.16379310344828|3
ALB|3|weather_delay|268.2413793103448|1
ALB|3|late_aircraft_delay|56.94538606403013|2
ALB|3|nas_delay|35.60505836575876|3
ALB|4|weather_delay|130.37037037037038|1
ALB|4|carrier_delay|90.94617563739376|2
ALB|4|late_aircraft_delay|62.7896174863388|3
ALB|5|weather_delay|120.0|1
ALB|5|late_aircraft_delay|50.886405959031656|2
ALB|5|nas_delay|36.9236276849642|3
ALB|6|carrier_delay|64.81732580037665|1
ALB|6|weather_delay|58.12359550561798|2
ALB|6|late_aircraft_delay|54.762264150943395|3
ALB|7|late_aircraft_delay|78.02261904761905|1
ALB|7|carrier_delay|48.38782816229117|2
ALB|7|weather_delay|47.97435897435897|3
ALB|8|weather_delay|85.7909090909091|1
ALB|8|carrier_delay|57.76488095238095|2
ALB|8|late_aircraft_delay|49.7429718875502|3
ALB|9|carrier_delay|51.06079027355623|1
ALB|9|late_aircraft_delay|48.369127516778526|2
ALB|9|weather_delay|47.42857142857143|3
ALB|10|weather_delay|60.77777777777778|1
ALB|10|carrier_delay|57.52238805970149|2
ALB|10|late_aircraft_delay|49.16346153846154|3
ALB|11|carrier_delay|60.22127659574468|1
ALB|11|late_aircraft_delay|49.05263157894737|2
ALB|11|nas_delay|24.483695652173914|3
ALB|12|late_aircraft_delay|80.14485165794066|1
ALB|12|weather_delay|76.76530612244898|2
ALB|12|carrier_delay|70.7379421221865|3
ALW|1|weather_delay|195.0|1
ALW|1|late_aircraft_delay|85.125|2
ALW|1|carrier_delay|37.73529411764706|3
ALW|2|late_aircraft_delay|77.0|1
ALW|2|nas_delay|21.305555555555557|2
ALW|3|weather_delay|63.0|1
ALW|3|late_aircraft_delay|44.0|2
ALW|3|carrier_delay|17.0|3
ALW|3|nas_delay|17.0|3
ALW|4|late_aircraft_delay|74.0|1
ALW|4|carrier_delay|17.0|2
ALW|5|late_aircraft_delay|29.0|1
ALW|5|carrier_delay|15.0|2
ALW|5|nas_delay|4.888888888888889|3
ALW|6|carrier_delay|99.0|1
ALW|6|late_aircraft_delay|52.04|2
ALW|6|nas_delay|16.72222222222222|3
ALW|7|carrier_delay|26.333333333333332|1
ALW|7|late_aircraft_delay|20.0|2
ALW|7|nas_delay|8.764705882352942|3
ALW|8|late_aircraft_delay|37.770833333333336|1
ALW|8|carrier_delay|18.0|2
ALW|8|nas_delay|9.487179487179487|3
ALW|9|carrier_delay|90.0|1
ALW|9|late_aircraft_delay|28.535714285714285|2
ALW|9|nas_delay|16.46153846153846|3
AMA|1|carrier_delay|83.25531914893617|1
AMA|1|late_aircraft_delay|67.65517241379311|2
AMA|1|weather_delay|62.6551724137931|3
AMA|2|weather_delay|59.89473684210526|1
AMA|2|late_aircraft_delay|37.24242424242424|2
AMA|2|carrier_delay|25.776699029126213|3
AMA|3|carrier_delay|62.28703703703704|1
AMA|3|late_aircraft_delay|54.485207100591715|2
AMA|3|weather_delay|28.2|3
AMA|4|weather_delay|76.0|1
AMA|4|late_aircraft_delay|63.77272727272727|2
AMA|4|carrier_delay|50.02459016393443|3
AMA|5|weather_delay|130.3956043956044|1
AMA|5|late_aircraft_delay|57.73880597014925|2
AMA|5|carrier_delay|44.46236559139785|3
AMA|6|weather_delay|122.87142857142857|1
AMA|6|late_aircraft_delay|65.364312267658|2
AMA|6|carrier_delay|43.59708737864078|3
AMA|7|carrier_delay|51.629629629629626|1
AMA|7|late_aircraft_delay|43.433234421364986|2
AMA|7|weather_delay|35.142857142857146|3
AMA|8|carrier_delay|95.1456953642384|1
AMA|8|weather_delay|39.529411764705884|2
AMA|8|security_delay|38.0|3
AMA|9|carrier_delay|65.6608695652174|1
AMA|9|weather_delay|61.0|2
AMA|9|late_aircraft_delay|41.14204545454545|3
AMA|10|late_aircraft_delay|56.08074534161491|1
AMA|10|carrier_delay|44.0|2
AMA|10|nas_delay|26.636363636363637|3
AMA|11|carrier_delay|61.7972972972973|1
AMA|11|late_aircraft_delay|53.62385321100918|2
AMA|11|weather_delay|51.4375|3
AMA|12|weather_delay|133.0952380952381|1
AMA|12|late_aircraft_delay|71.5031847133758|2
AMA|12|carrier_delay|43.42774566473989|3
ANC|1|weather_delay|66.64885496183206|1
ANC|1|late_aircraft_delay|66.0436507936508|2
ANC|1|carrier_delay|59.80128205128205|3
ANC|2|carrier_delay|130.96750902527077|1
ANC|2|late_aircraft_delay|58.59911894273128|2
ANC|2|weather_delay|34.39344262295082|3
ANC|3|weather_delay|109.33333333333333|1
ANC|3|carrier_delay|60.30672268907563|2
ANC|3|late_aircraft_delay|51.805845511482254|3
ANC|4|weather_delay|54.857142857142854|1
ANC|4|carrier_delay|53.697788697788695|2
ANC|4|late_aircraft_delay|45.2691466083151|3
ANC|5|carrier_delay|66.61241970021413|1
ANC|5|late_aircraft_delay|38.65702479338843|2
ANC|5|weather_delay|38.23076923076923|3
ANC|6|late_aircraft_delay|50.19383259911894|1
ANC|6|carrier_delay|43.49880952380953|2
ANC|6|weather_delay|30.322580645161292|3
ANC|7|carrier_delay|48.66491458607096|1
ANC|7|late_aircraft_delay|37.82509157509158|2
ANC|7|weather_delay|18.6875|3
ANC|8|carrier_delay|53.29812438302073|1
ANC|8|late_aircraft_delay|50.00420168067227|2
ANC|8|weather_delay|35.86486486486486|3
ANC|9|carrier_delay|56.052516411378555|1
ANC|9|weather_delay|48.86363636363637|2
ANC|9|late_aircraft_delay|39.148459383753504|3
ANC|10|weather_delay|79.14383561643835|1
ANC|10|carrier_delay|69.29807692307692|2
ANC|10|late_aircraft_delay|41.56420233463035|3
ANC|11|carrier_delay|40.886986301369866|1
ANC|11|late_aircraft_delay|37.62280701754386|2
ANC|11|weather_delay|37.0|3
ANC|12|late_aircraft_delay|76.80243161094225|1
ANC|12|carrier_delay|40.28101265822785|2
ANC|12|weather_delay|34.3728813559322|3
APN|1|carrier_delay|161.80769230769232|1
APN|1|nas_delay|79.78947368421052|2
APN|1|weather_delay|54.2962962962963|3
APN|2|carrier_delay|96.55555555555556|1
APN|2|weather_delay|80.78947368421052|2
APN|2|nas_delay|27.5|3
APN|3|weather_delay|418.5|1
APN|3|carrier_delay|147.0|2
APN|3|security_delay|12.0|3
APN|4|weather_delay|243.55555555555554|1
APN|4|carrier_delay|126.9|2
APN|4|nas_delay|5.6|3
APN|5|weather_delay|183.0625|1
APN|5|carrier_delay|31.576923076923077|2
APN|5|nas_delay|9.476190476190476|3
APN|6|weather_delay|275.7142857142857|1
APN|6|carrier_delay|139.02272727272728|2
APN|6|nas_delay|11.0|3
APN|7|carrier_delay|101.61538461538461|1
APN|7|weather_delay|81.0|2
APN|7|security_delay|23.0|3
APN|8|carrier_delay|125.5|1
APN|8|weather_delay|75.0|2
APN|8|nas_delay|39.63636363636363|3
APN|9|carrier_delay|93.22727272727273|1
APN|9|weather_delay|90.46153846153847|2
APN|9|nas_delay|2.0|3
APN|10|carrier_delay|180.85|1
APN|10|nas_delay|75.0|2
APN|11|carrier_delay|67.95121951219512|1
APN|11|nas_delay|9.043478260869565|2
APN|12|carrier_delay|100.17567567567568|1
APN|12|weather_delay|28.0|2
APN|12|nas_delay|13.192307692307692|3
ASE|1|carrier_delay|120.75147928994083|1
ASE|1|weather_delay|101.94949494949495|2
ASE|1|late_aircraft_delay|77.78458049886622|3
ASE|2|weather_delay|127.29617834394904|1
ASE|2|carrier_delay|79.79418886198548|2
ASE|2|late_aircraft_delay|75.10567010309278|3
ASE|3|carrier_delay|98.33174224343675|1
ASE|3|weather_delay|97.658203125|2
ASE|3|late_aircraft_delay|92.28874734607218|3
ASE|4|weather_delay|143.95180722891567|1
ASE|4|carrier_delay|94.9581881533101|2
ASE|4|security_delay|94.5|3
ASE|5|late_aircraft_delay|127.08823529411765|1
ASE|5|weather_delay|113.24590163934427|2
ASE|5|carrier_delay|89.06299212598425|3
ASE|6|late_aircraft_delay|128.52941176470588|1
ASE|6|weather_delay|76.29411764705883|2
